 	Area	Circ.	AR	Round	Solidity	Diameter	Volume
450	602.842	0.825	1.022	0.978	0.950	27.705	11134.445
451	572.917	0.842	1.036	0.965	0.962	27.009	10315.774
452	612.138	0.828	1.077	0.928	0.955	27.918	11393.004
453	539.216	0.839	1.013	0.987	0.954	26.202	9419.078
454	564.202	0.859	1.089	0.919	0.964	26.802	10081.271
455	534.713	0.801	1.086	0.921	0.943	26.092	9301.333
456	562.749	0.862	1.049	0.953	0.963	26.768	10042.362
457	616.351	0.850	1.062	0.941	0.961	28.014	11510.813
458	556.793	0.828	1.062	0.942	0.955	26.626	9883.361
459	522.511	0.831	1.098	0.911	0.957	25.793	8984.773
460	524.545	0.862	1.058	0.945	0.961	25.843	9037.279
461	623.759	0.826	1.086	0.921	0.953	28.181	11718.972
462	815.797	0.860	1.072	0.932	0.966	32.229	17528.191
463	598.919	0.856	1.073	0.932	0.964	27.615	11025.961
464	562.023	0.870	1.034	0.967	0.964	26.751	10022.926
465	623.469	0.867	1.044	0.957	0.972	28.175	11710.785
466	675.764	0.805	1.083	0.923	0.956	29.333	13214.660
467	579.018	0.803	1.045	0.957	0.952	27.152	10480.992
468	558.682	0.869	1.034	0.967	0.964	26.671	9933.685
469	536.892	0.844	1.038	0.963	0.965	26.146	9358.245
470	1053.593	0.802	1.061	0.942	0.948	36.626	25726.041
471	395.696	0.810	1.016	0.984	0.950	22.446	5921.164
472	588.606	0.833	1.162	0.861	0.954	27.376	10742.382
473	586.282	0.850	1.044	0.958	0.960	27.322	10678.818
474	511.035	0.859	1.019	0.981	0.961	25.508	8690.409
475	550.111	0.814	1.037	0.964	0.949	26.466	9705.980
476	641.336	0.845	1.036	0.965	0.964	28.576	12217.786
477	541.250	0.860	1.055	0.948	0.967	26.251	9472.415
478	539.652	0.875	1.069	0.935	0.964	26.213	9430.499
479	532.534	0.833	1.069	0.935	0.957	26.039	9244.536
480	650.197	0.838	1.030	0.971	0.960	28.773	12471.870
481	556.357	0.876	1.019	0.982	0.967	26.615	9871.760
482	593.690	0.816	1.038	0.964	0.952	27.494	10881.867
483	565.654	0.805	1.049	0.953	0.950	26.837	10120.230
484	516.846	0.849	1.045	0.957	0.962	25.653	8839.045
485	541.686	0.820	1.062	0.942	0.948	26.262	9483.858
486	598.774	0.813	1.019	0.982	0.947	27.611	11021.950
487	524.109	0.839	1.077	0.929	0.957	25.832	9026.019
488	558.536	0.815	1.113	0.898	0.950	26.667	9929.811
489	557.665	0.835	1.069	0.935	0.960	26.647	9906.577
490	503.046	0.824	1.071	0.934	0.944	25.308	8487.410
491	584.393	0.821	1.040	0.962	0.951	27.278	10627.265
492	565.945	0.851	1.018	0.983	0.958	26.844	10128.027
493	562.894	0.816	1.049	0.953	0.951	26.771	10046.251
494	537.618	0.842	1.034	0.967	0.960	26.163	9377.241
495	659.930	0.821	1.024	0.977	0.958	28.987	12752.947
496	567.688	0.864	1.018	0.983	0.960	26.885	10174.856
497	582.214	0.838	1.021	0.979	0.961	27.227	10567.883
498	553.888	0.808	1.038	0.964	0.950	26.556	9806.108
499	547.351	0.849	1.066	0.938	0.958	26.399	9633.027
500	564.492	0.849	1.027	0.974	0.963	26.809	10089.058
501	632.330	0.822	1.065	0.939	0.954	28.374	11961.329
502	581.052	0.860	1.032	0.969	0.963	27.200	10536.259
503	626.810	0.804	1.046	0.956	0.944	28.250	11805.045
504	510.309	0.848	1.042	0.960	0.963	25.490	8671.888
505	624.050	0.835	1.050	0.953	0.959	28.188	11727.160
506	661.964	0.849	1.026	0.974	0.966	29.032	12811.943
507	557.084	0.839	1.040	0.961	0.953	26.633	9891.098
508	529.920	0.839	1.120	0.893	0.958	25.975	9176.534
509	521.494	0.877	1.049	0.954	0.970	25.768	8958.558
510	697.698	0.861	1.004	0.996	0.968	29.805	13863.259
511	541.831	0.809	1.062	0.941	0.953	26.266	9487.673
512	591.221	0.821	1.116	0.896	0.954	27.437	10814.042
513	599.646	0.861	1.073	0.932	0.965	27.631	11046.024
514	530.065	0.852	1.071	0.934	0.966	25.979	9180.308
515	554.905	0.826	1.067	0.937	0.949	26.581	9833.123
516	588.606	0.869	1.047	0.955	0.968	27.376	10742.382
517	503.191	0.844	1.107	0.903	0.961	25.312	8491.087
518	542.557	0.818	1.022	0.978	0.959	26.283	9506.756
519	499.995	0.817	1.043	0.958	0.948	25.231	8410.324
520	580.471	0.819	1.032	0.969	0.949	27.186	10520.458
521	582.214	0.875	1.105	0.905	0.965	27.227	10567.883
522	514.812	0.817	1.071	0.934	0.953	25.602	8786.927
523	526.288	0.843	1.013	0.987	0.956	25.886	9082.365
524	575.823	0.854	1.024	0.976	0.961	27.077	10394.340
525	511.326	0.852	1.009	0.991	0.957	25.515	8697.820
526	557.520	0.816	1.065	0.939	0.945	26.643	9902.706
527	536.021	0.837	1.087	0.920	0.958	26.124	9335.466
528	766.262	0.859	1.024	0.977	0.964	31.235	15956.225
529	570.884	0.815	1.111	0.900	0.954	26.961	10260.896
530	579.599	0.871	1.138	0.879	0.968	27.166	10496.773
531	565.073	0.819	1.050	0.952	0.954	26.823	10104.640
532	571.465	0.862	1.033	0.968	0.965	26.974	10276.565
533	655.282	0.862	1.068	0.936	0.966	28.885	12618.441
534	574.661	0.849	1.030	0.971	0.961	27.050	10362.890
535	645.258	0.841	1.003	0.997	0.959	28.663	12330.034
536	636.543	0.848	1.061	0.943	0.961	28.469	12081.059
537	585.555	0.826	1.032	0.969	0.953	27.305	10658.980
538	583.667	0.819	1.075	0.930	0.950	27.261	10607.459
539	575.968	0.814	1.107	0.903	0.952	27.080	10398.273
540	572.627	0.869	1.041	0.961	0.965	27.002	10307.928
541	614.317	0.857	1.047	0.955	0.966	27.967	11453.889
542	562.458	0.822	1.088	0.919	0.953	26.761	10034.586
543	579.018	0.840	1.060	0.943	0.966	27.152	10480.992
544	571.610	0.890	1.026	0.975	0.965	26.978	10280.484
545	547.642	0.866	1.071	0.933	0.964	26.406	9640.698
546	554.324	0.866	1.031	0.970	0.963	26.567	9817.683
547	548.077	0.848	1.030	0.971	0.959	26.417	9652.208
548	549.966	0.838	1.060	0.943	0.954	26.462	9702.136
549	602.115	0.804	1.070	0.935	0.944	27.688	11114.329
550	599.501	0.849	1.040	0.961	0.962	27.628	11042.010
551	564.783	0.874	1.044	0.958	0.961	26.816	10096.848
552	565.364	0.875	1.052	0.950	0.969	26.830	10112.434
553	519.751	0.837	1.055	0.948	0.957	25.725	8913.678
554	580.326	0.809	1.053	0.950	0.947	27.183	10516.510
555	586.427	0.804	1.069	0.936	0.942	27.325	10682.787
556	531.082	0.818	1.026	0.974	0.949	26.004	9206.737
557	542.122	0.870	1.025	0.975	0.965	26.273	9495.305
558	520.768	0.841	1.130	0.885	0.951	25.750	8939.849
559	537.909	0.859	1.009	0.991	0.961	26.170	9384.843
560	501.157	0.873	1.076	0.929	0.962	25.261	8439.663
561	600.663	0.844	1.086	0.921	0.956	27.655	11074.133
562	562.604	0.837	1.096	0.912	0.956	26.764	10038.474
563	500.722	0.846	1.069	0.936	0.955	25.250	8428.657
564	562.894	0.860	1.055	0.948	0.961	26.771	10046.251
565	553.307	0.813	1.041	0.961	0.948	26.542	9790.681
566	623.469	0.882	1.017	0.984	0.969	28.175	11710.785
567	551.709	0.817	1.051	0.951	0.945	26.504	9748.300
568	525.997	0.811	1.095	0.913	0.956	25.879	9074.845
569	519.751	0.851	1.037	0.965	0.959	25.725	8913.678
570	586.282	0.823	1.060	0.944	0.947	27.322	10678.818
571	597.176	0.819	1.072	0.933	0.948	27.574	10977.859
572	531.517	0.804	1.105	0.905	0.945	26.014	9218.071
573	520.623	0.829	1.033	0.968	0.959	25.746	8936.109
574	648.018	0.812	1.082	0.924	0.958	28.724	12409.228
575	594.126	0.867	1.053	0.950	0.967	27.504	10893.850
576	582.359	0.802	1.043	0.959	0.934	27.230	10571.839
577	697.844	0.819	1.099	0.910	0.955	29.808	13867.588
