 	Area	Circ.	AR	Round	Solidity	Diameter	Volume
450	469.490	0.855	1.053	0.950	0.960	24.449	7652.502
451	556.212	0.855	1.095	0.913	0.967	26.612	9867.894
452	567.397	0.851	1.042	0.960	0.963	26.878	10167.046
453	644.823	0.826	1.059	0.944	0.957	28.653	12317.545
454	512.778	0.807	1.021	0.980	0.954	25.552	8734.911
455	564.637	0.837	1.122	0.891	0.963	26.813	10092.953
456	533.261	0.856	1.030	0.971	0.963	26.057	9263.456
457	464.987	0.813	1.015	0.986	0.963	24.332	7542.667
458	576.839	0.849	1.050	0.953	0.966	27.101	10421.885
459	503.917	0.827	1.083	0.924	0.962	25.330	8509.478
460	582.505	0.834	1.112	0.899	0.960	27.234	10575.795
461	468.909	0.805	1.055	0.948	0.957	24.434	7638.300
462	581.197	0.874	1.073	0.932	0.964	27.203	10540.210
463	573.934	0.803	1.075	0.930	0.950	27.032	10343.249
464	532.825	0.807	1.035	0.966	0.953	26.046	9252.103
465	563.911	0.821	1.056	0.947	0.954	26.795	10073.485
466	533.987	0.808	1.045	0.957	0.953	26.075	9282.388
467	501.303	0.860	1.141	0.876	0.971	25.264	8443.332
468	552.726	0.812	1.052	0.951	0.949	26.528	9775.263
469	571.901	0.856	1.067	0.938	0.962	26.985	10288.322
470	514.231	0.867	1.054	0.949	0.965	25.588	8772.055
471	575.823	0.862	1.023	0.977	0.962	27.077	10394.340
472	476.753	0.880	1.035	0.966	0.965	24.638	7830.767
473	579.745	0.846	1.065	0.939	0.961	27.169	10500.719
474	520.477	0.828	1.059	0.944	0.958	25.743	8932.369
475	570.738	0.859	1.074	0.931	0.964	26.957	10256.980
476	498.107	0.840	1.076	0.929	0.954	25.184	8362.722
477	583.812	0.874	1.023	0.977	0.968	27.264	10611.419
478	534.858	0.829	1.014	0.986	0.951	26.096	9305.123
479	494.040	0.841	1.030	0.971	0.958	25.080	8260.501
480	491.134	0.874	1.023	0.978	0.968	25.007	8187.743
481	537.764	0.814	1.127	0.888	0.954	26.167	9381.042
482	474.139	0.855	1.033	0.968	0.959	24.570	7766.434
483	519.025	0.841	1.072	0.933	0.959	25.707	8895.000
